2.1608,1.4187
-1.0811,0.37232
0.82477,0.97142
1.2981,4.5483
0.27778,3.404
1.9004,3.3274
1.301,3.2017
0.81916,2.5673
0.34046,2.6244
1.8011,2.8256
2.0049,2.3129
1.5553,3.0605
0.71629,1.3842
2.0897,2.0454
-0.073037,0.99198
1.1709,1.9687
2.6523,2.9559
0.77555,5.5779
0.0015599,-0.36118
3.2995,1.7451
0.70784,2.1932
1.5225,2.2245
0.049154,0.38783
1.3403,2.6731
1.5526,3.418
1.0054,0.31421
1.3858,1.6234
2.4253,0.92915
-0.66137,1.173
1.2432,2.3788
-1.356,1.6529
1.0336,0.42893
3.2842,3.7408
2.1136,2.4265
0.99181,4.0329
0.59979,2.2203
1.6251,1.5708
2.2505,2.3795
1.0174,1.225
2.9106,5.1983
0.034667,0.70021
-1.3638,-1.7029
0.11473,1.1995
0.76418,3.5392
0.55894,2.7189
-0.0026231,1.6673
2.5822,5.5177
-0.91245,0.046849
0.41807,2.0467
-0.14689,0.068399
0.43903,0.52605
0.21178,1.0455
1.566,3.2715
-0.2318,4.303
0.028983,2.6147
1.1197,0.50048
2.2826,2.4326
-1.1943,-0.065511
3.1295,2.788
-0.039306,3.1338
1.7664,2.9904
2.2419,4.1612
2.5655,3.7779
0.38785,0.48954
1.0288,3.379
0.80788,-0.086546
0.28337,2.7613
1.3215,3.0615
1.4244,3.8534
0.58314,-0.3165
1.1566,1.7914
4.1634,3.8339
0.99105,2.1418
1.8404,3.7631
0.45272,2.713
0.37541,2.5975
0.59086,2.0275
1.668,4.8351
0.051606,0.98217
-1.1924,0.89524
1.063,1.1918
0.48363,1.6149
1.3313,3.2515
1.1001,0.26056
1.8627,2.7725
2.0658,1.5334
-0.56852,2.2578
-0.80391,-1.9078
1.5945,-0.52289
1.3625,4.5849
-0.11123,1.1463
2.4641,-0.044613
1.0391,-0.44593
1.1462,1.9563
1.3241,2.6352
1.8923,3.004
2.8038,4.5927
0.69003,2.3102
-1.0478,0.72228
2.1991,4.219
-0.097712,4.3866
2.4715,2.88
0.30251,1.2493
2.7647,4.5286
0.046354,0.71256
-0.31644,-0.92326
2.1323,2.4911
-0.61278,1.4374
1.8053,2.6736
1.518,0.65931
0.83048,1.0293
0.59589,0.77441
3.4348,4.7894
0.55684,1.5553
0.77495,2.822
-0.11072,2.2414
0.037498,1.1682
0.30945,-1.2942
3.0227,3.6871
0.53805,2.7665
0.1835,0.43174
0.46966,1.6722
1.8453,1.8365
-0.55679,3.6009
1.742,2.3793
-0.57521,1.3984
0.84518,0.37769
-1.1616,-0.31168
1.6341,0.37655
1.8198,3.535
0.18648,2.424
1.3758,1.0022
1.1927,6.3372
2.3715,4.1292
1.1519,2.6808
2.2299,5.5078
0.86183,-1.6737
0.23292,1.4284
0.95506,1.9382
0.76416,2.1579
2.0432,1.0762
0.93357,2.737
0.0046327,-1.8143
0.81679,2.0525
2.4064,3.4461
0.50908,1.6595
0.22071,2.088
2.1643,1.5474
1.1198,2.8729
0.57084,1.2064
0.12581,-0.9283
-0.75097,0.54532
1.1815,1.1962
0.6249,0.28581
1.3773,2.9549
-0.72341,1.0744
2.564,2.5208
1.5765,1.5276
-0.85366,3.395
2.2507,4.4318
0.30477,1.326
1.3576,2.3311
1.2597,4.3625
-0.039102,4.0313
-2.3857,1.6794
1.6337,1.8851
0.5953,0.91559
0.2926,2.696
1.4957,1.0189
0.18396,-0.033911
1.7942,1.9338
1.1785,3.5013
-0.17294,1.5629
1.9902,2.9244
1.5614,3.9673
2.4816,3.1901
-0.056165,-0.27021
-0.059303,2.6274
1.3707,2.9091
1.7892,2.3216
1.9798,1.9553
1.0077,1.2072
0.72089,1.8054
1.7724,1.2696
3.3245,2.5785
2.0467,0.42182
1.1,1.2979
0.32023,0.59677
1.5913,3.1835
0.4272,3.8025
1.2821,3.677
1.9208,4.0586
2.0936,3.6148
1.6959,3.1978
2.6304,4.0295
3.1904,2.1833
-1.2453,1.9366
-1.1046,-0.95711
-0.091684,2.282
-1.364,-0.56937
0.57747,0.3379
0.60197,1.1087
1.2963,0.26235
1.3386,2.2169
0.18811,3.1619
0.037673,1.0851
1.9388,3.2621
0.54808,1.979
-0.62243,2.8468
1.0122,1.7752
1.2415,2.5669
0.51367,5.3345
1.7851,4.1266
1.2671,0.78565
0.74816,3.4953
0.9479,0.6173
1.5421,2.3243
0.47771,2.1251
-0.24823,2.5603
0.81591,1.3133
1.1528,2.8747
1.6028,4.9351
0.96436,-0.80971
0.45884,0.11457
1.7056,4.1524
0.86567,1.4929
1.9549,2.4898
0.89374,3.2918
0.99256,5.25
0.89131,0.032111
-0.090024,0.046503
-0.096784,1.2598
-0.13733,1.3508
3.1118,3.3632
0.76313,1.4072
2.1127,4.4212
1.4131,0.90461
3.1999,3.5557
2.0969,4.0757
-0.45176,1.7197
0.61281,0.86805
2.055,2.7793
1.341,1.7302
3.6802,2.6537
0.94334,3.9484
-0.83619,0.66139
1.5254,1.4541
-0.078879,0.27687
1.0585,2.2108
2.2756,0.5392
1.3646,-0.20136
1.3545,2.485
0.76665,-0.021373
0.82675,1.3157
0.87804,3.0654
-2.3118,1.4574
1.4653,4.5269
2.1717,1.1917
-0.53538,2.3767
-0.80082,1.4471
1.7348,4.2533
-0.78372,1.303
-0.9871,2.0578
1.9335,4.2014
0.22584,0.95494
2.473,2.1668
-0.52903,-0.81926
0.27309,1.4565
1.286,2.6837
1.65,1.2836
1.5533,2.4216
1.2265,1.6077
0.72809,1.2127
0.31466,2.7492
1.5685,3.5198
0.54229,3.4194
1.4989,0.69685
2.287,2.5362
-1.6614,1.4381
3.1351,1.3266
0.25214,4.3931
2.5577,3.2315
2.8359,2.2512
-0.73804,2.5187
1.2094,2.6717
5.1013,4.5036
0.74605,0.85919
1.5754,-0.25548
1.3915,0.8132
2.5002,1.9121
2.2903,3.3998
-0.11986,2.2596
0.48116,0.55396
1.4061,3.4444
0.9309,2.9375
3.9994,3.5302
1.519,0.90412
1.5177,3.6016
0.0088484,1.2437
-0.54706,-0.36762
1.9396,2.9062
0.76659,2.6331
1.7681,0.2993
0.016186,4.17
2.0601,-0.54011
-1.1457,-1.6199
2.8537,4.8511
2.0016,3.0483
1.1303,1.4466
-0.37383,1.2319
0.52963,2.8018
1.3009,0.90128
2.4291,4.1753
-0.2229,2.322
2.5324,2.8096
4.2753,4.1515
0.4139,0.74467
1.5547,1.063
0.22228,0.98657
-1.0315,2.3447
2.7399,2.6433
1.8213,1.8082
0.39574,0.22121
1.1342,0.41747
0.72809,1.877
-0.72955,2.5344
-2.4104,1.8539
0.94384,2.7879
0.4528,1.2349
0.3177,1.072
-0.00096326,1.9633
-1.1502,2.1436
0.38268,3.0734
1.191,-0.99264
-0.25635,1.2141
1.533,0.88937
0.67722,1.1257
0.87996,4.4715
-0.69094,-0.10444
0.095539,-0.98166
1.4853,2.5364
0.065339,1.2837
1.1913,1.501
3.3403,4.6247
1.941,3.3664
2.2274,3.2517
3.7928,3.1905
2.3907,3.3072
1.4706,1.8425
3.3087,3.5917
-0.070404,2.2324
0.19287,2.036
3.3881,2.3797
1.5376,1.5211
0.95018,0.4489
1.5421,3.7697
0.68746,1.7833
0.65452,0.84083
0.54233,2.7306
0.34451,0.87765
-0.11663,2.0148
0.92919,4.1797
0.32002,2.9842
2.706,2.7404
1.2787,1.9926
2.2085,5.5262
0.83455,1.6554
0.90351,2.3857
2.4888,3.3279
2.7376,4.3467
1.039,2.3374
3.0026,3.6805
1.5629,2.7932
1.4361,6.1855
3.5936,4.7645
2.817,1.7553
2.0735,0.83126
1.476,-0.091906
0.36298,4.3296
0.86368,0.72332
3.1558,4.6842
-1.3919,1.4146
0.24632,-0.66558
0.77661,4.8335
1.1754,2.9087
-1.1107,3.4583
1.626,2.8593
1.8634,2.7562
-0.11238,-0.12778
0.69321,1.8797
-0.43589,1.3802
2.9222,0.8718
1.4419,2.2248
0.70314,2.0693
-0.095014,0.31862
1.1167,2.6678
2.9929,1.3637
1.3257,1.3462
1.418,2.3931
-0.4203,0.30263
1.1966,2.7298
1.9184,1.9937
-0.63454,-0.21359
2.335,4.1266
3.9171,4.5453
-0.84335,1.783
-1.4453,1.6056
0.9141,3.4286
1.8982,3.9637
0.90337,1.9941
0.81249,1.2337
1.0077,1.8424
-0.25966,3.0922
-0.94511,-0.86498
2.8713,2.2431
1.3462,3.7251
-0.4052,2.4354
2.2731,2.0021
-0.53507,0.82007
0.85592,1.6896
1.8765,2.0977
0.0052495,-2.145
0.5865,1.1382
1.0351,2.4725
3.3101,6.9088
1.5431,0.16929
0.52753,0.79968
0.73332,1.2833
0.66836,0.43114
2.5461,1.8972
0.66352,-1.0091
0.063236,1.3001
1.2847,1.4037
0.88801,2.7191
1.9386,2.6204
2.1352,4.2089
2.2863,5.1075
1.7657,2.6159
1.7484,0.61538
3.252,3.6442
-0.37256,3.2625
0.58906,1.6254
-1.0056,1.4213
2.0878,1.2071
1.0255,4.2238
0.64582,2.3888
-1.0363,0.21843
1.217,-0.3265
0.69268,0.8178
-0.60301,-0.41965
-0.3695,0.4964
0.098406,1.9925
0.70384,3.0448
-0.95084,1.1131
0.78467,1.9995
1.7285,2.9647
0.55431,5.6292
0.17407,2.0151
1.3598,2.4117
2.3028,5.0542
0.47157,1.8291
0.44778,0.6993
-0.69889,2.3934
-0.15685,0.81505
1.7169,2.7055
0.86552,3.2059
1.9046,3.6997
1.7926,0.10589
1.4446,-1.2036
1.9071,1.4912
2.8026,5.4482
1.6825,2.7341
1.504,2.0659
0.9492,1.7428
-0.46987,2.6798
0.40253,2.1424
1.3856,2.9168
-0.31505,-1.8116
1.554,2.0618
1.3817,2.2462
1.1183,0.80868
1.3567,2.1702
1.0282,1.1344
0.9739,3.2585
0.98964,1.1585
2.0997,4.5383
0.893,1.8764
-2.125,1.5252
0.42478,5.016
1.2319,2.2303
2.1356,4.8367
2.6332,1.3633
-0.11395,4.0326
1.9003,0.74548
1.2815,2.0651
0.75345,1.3807
1.0293,0.33454
0.96676,0.06623
1.1661,3.0411
1.2811,0.12705
0.20541,-0.41661
-0.23646,2.946
2.1427,2.6555
0.73998,2.4072
2.6737,1.637
-0.093512,1.0871
0.297,2.0476
2.6817,3.2061
2.6655,5.5692
-0.21753,0.39071
1.2443,1.9201
2.5868,4.125
2.5769,4.2889
-0.52031,-1.758
2.9149,2.5206
1.7829,1.4567
1.269,2.1303
0.73309,2.6016
-0.14298,1.998
1.1124,3.7343
0.69623,2.4818
3.7334,4.0237
1.2249,3.5127
0.79483,2.5103
0.9834,0.051489
0.275,1.7465
3.4514,0.97853
1.7537,4.0566
1.0886,-1.035
2.3291,1.9546
0.9608,2.1156
0.88434,1.878
0.3414,4.38
0.27173,1.665
2.8985,2.1862
1.9093,3.3789
1.1029,0.29234
3.0166,3.9506
1.028,2.3833
1.3432,1.6212
-0.68005,0.1294
1.5624,0.57866
-0.71249,-1.7284
-0.16935,0.71112
2.1233,3.7797
1.4156,1.1924
-0.032097,3.7299
0.52893,0.43046
1.3034,5.3072
1.2603,1.1355
-1.025,0.98821
-0.42667,3.2854
-1.0977,2.6068
0.91423,0.84191
-1.0365,1.9175
1.8305,0.8433
-0.18969,-1.177
-0.30914,2.2198
3.1186,0.6787
3.5586,0.33222
0.030618,1.3582
0.95616,4.0034
3.3227,5.1099
0.36075,-0.55382
3.0322,3.2158
1.97,3.7296
1.0657,3.4631
0.58218,4.0459
3.0034,5.4668
1.8413,3.7342
0.2513,-0.51306
1.4647,2.3236
-0.038818,-0.61359
1.1762,3.9057
2.8125,5.5859
1.6293,-0.57029
0.10115,2.7094
1.4117,1.7334
0.17435,0.82853
3.3893,2.0638
-1.1223,2.6367
0.21966,2.115
1.9128,2.3476
0.029359,2.0561
1.0212,3.4953
1.7745,1.1697
2.4881,1.6871
-0.096936,2.381
0.799,4.2063
0.44191,3.5112
0.86484,1.7535
1.4372,0.30031
0.26804,-1.8478
1.9467,1.1846
1.5049,3.942
0.44113,0.87681
1.3265,2.6019
2.1646,2.9769
2.1751,-0.55305
1.7906,4.2832
0.92309,4.9199
0.26629,1.5238
1.2652,3.6133
0.44846,0.57621
0.60707,2.6481
2.0943,5.7334
2.7121,4.8985
1.705,1.3782
3.4295,1.8957
-0.80943,1.0438
1.0268,1.6684
1.1127,1.9726
2.9103,4.9523
1.5931,2.6626
0.61683,4.2169
1.6558,2.3118
1.7601,2.2393
1.2161,3.2846
-1.3989,1.2532
2.2105,2.3845
-3.1312,-2.6855
1.1295,0.43981
-0.83556,1.8541
0.57983,2.5555
2.6548,0.79682
0.39245,1.8284
3.2684,4.0711
1.921,0.80592
0.70839,0.37213
-0.069073,3.137
0.41324,-0.90244
1.4431,2.9069
-1.8049,1.829
1.7278,-0.20627
1.3307,1.9984
1.9689,0.83328
3.4226,3.5161
0.61694,1.1631
-0.16019,-1.0797
2.3958,3.7022
2.0585,3.4775
0.83088,0.99806
0.2978,2.3715
1.2945,0.20042
-0.33678,-0.57138
1.0782,0.35623
0.2452,1.4086
0.030582,0.6787
2.1453,5.4523
1.0359,1.9164
2.5986,3.736
-0.28542,2.1058
1.2843,2.7066
-0.23786,1.5733
1.7321,4.2395
2.5441,1.1782
2.211,5.0858
-1.503,1.5744
1.8066,0.77826
1.0103,3.631
1.3955,3.9571
0.35229,4.1292
-0.95347,0.26845
2.0564,5.0034
0.40004,2.0428
0.60979,-0.3653
1.1992,0.97763
4.0015,5.0758
3.7139,6.1754
-0.56026,-0.62353
0.439,1.5167
2.1683,1.7062
-1.4528,3.35
2.472,1.5294
0.627,3.736
2.6557,2.0318
-0.04109,2.542
-0.091484,-0.56221
3.7384,5.761
1.6957,-0.82715
0.63348,2.2627
-0.22222,1.9179
2.3055,1.5446
1.4048,0.81656
-1.6788,1.3613
-0.068782,-0.12759
4.5142,3.9668
0.98608,-2.1357
-1.3659,-2.3983
-0.050714,1.3341
0.50316,3.3526
1.8218,0.054995
